run_id,feature_count,canonical_features,canonical_mask,stable_mask_hash,candidate_universe_sha256,duplicate_mask_multiplicity,locking_score,fold_locking_scores,score_sd,score_se,absolute_regret,relative_regret,eligible,eligibility_reason,fallback_added,pairwise_jaccard,mean_jaccard,selected,selected_feature_set,tie_break_path,strategy,tolerance_mode,regret_tolerance,eligibility_threshold,minimum_pool_size,locking_metric,seeds,software_version,configuration_hash
3,20,"[""t1ce__tumorcore__wavelet-LLH__firstorder__Kurtosis"", ""t1ce__tumorcore__square__gldm__LargeDependenceLowGrayLevelEmphasis"", ""t1ce__tumorcore__wavelet-HLH__firstorder__10Percentile"", ""t1ce__tumorcore__wavelet-HHH__firstorder__Mean"", ""t1ce__tumorcore__exponential__glszm__GrayLevelNonUniformityNormalized"", ""t1ce__tumorcore__wavelet-HLL__gldm__SmallDependenceLowGrayLevelEmphasis"", ""t1ce__tumorcore__gradient__glszm__SmallAreaLowGrayLevelEmphasis"", ""t1ce__tumorcore__squareroot__glcm__InverseVariance"", ""t1ce__tumorcore__wavelet-HHH__glrlm__LongRunEmphasis"", ""t1ce__tumorcore__wavelet-HHH__glszm__SizeZoneNonUniformityNormalized"", ""t1ce__tumorcore__exponential__firstorder__InterquartileRange"", ""t1ce__tumorcore__log-sigma-1-0-mm-3D__firstorder__Minimum"", ""t1ce__tumorcore__log-sigma-4-0-mm-3D__ngtdm__Busyness"", ""t1ce__tumorcore__wavelet-HHL__firstorder__Kurtosis"", ""t1ce__tumorcore__wavelet-HHH__firstorder__Skewness"", ""t1ce__tumorcore__log-sigma-5-0-mm-3D__glcm__Imc1"", ""t1ce__tumorcore__square__glcm__Correlation"", ""t1ce__tumorcore__wavelet-LLL__glrlm__LongRunHighGrayLevelEmphasis"", ""t1ce__tumorcore__gradient__gldm__DependenceNonUniformityNormalized"", ""t1ce__tumorcore__wavelet-HHL__glcm__MCC""]",0000000001000001000000010001000100100010100010000000000100100001000000100100000100001000000010001101,0f23ff5f1d7078dbcae90892d2f20b2964a4ab647f70986eb99aca5666509e15,bfe520319104d20ab1a5068c88ab9d7027f6578b342df22c4ea0a987178e63d4,1,0.6938112745098038,"[0.5026737967914439, 0.6197916666666667, 0.8238636363636364, 0.8352272727272727, 0.6875]",0.1405029993410548,0.06283485151384134,0.031500668449197966,0.04343051118210877,False,absolute_regret_exceeds_tolerance,False,{},,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""ga_seeds"": [42, 43, 44, 45, 46], ""locking_cv_seed"": 42, ""run_seed"": 45}",V9-frozen-working-tree-snapshot,29f82c5415fbbc84548e1d8e937231beba073e245bdf07f96a5018dfc1756787
2,22,"[""t1ce__tumorcore__wavelet-LLH__firstorder__Kurtosis"", ""t1ce__tumorcore__log-sigma-5-0-mm-3D__glszm__SmallAreaHighGrayLevelEmphasis"", ""t1ce__tumorcore__wavelet-LLL__gldm__HighGrayLevelEmphasis"", ""t1ce__tumorcore__squareroot__gldm__LowGrayLevelEmphasis"", ""t1ce__tumorcore__square__gldm__LargeDependenceLowGrayLevelEmphasis"", ""t1ce__tumorcore__log-sigma-4-0-mm-3D__firstorder__Skewness"", ""t1ce__tumorcore__wavelet-HHH__firstorder__Mean"", ""t1ce__tumorcore__wavelet-HHL__glcm__Imc1"", ""t1ce__tumorcore__log-sigma-3-0-mm-3D__glszm__SmallAreaLowGrayLevelEmphasis"", ""t1ce__tumorcore__wavelet-LHH__firstorder__Skewness"", ""t1ce__tumorcore__wavelet-LLH__firstorder__Median"", ""t1ce__tumorcore__wavelet-HHH__glszm__SizeZoneNonUniformityNormalized"", ""t1ce__tumorcore__wavelet-HHH__gldm__LargeDependenceEmphasis"", ""t1ce__tumorcore__wavelet-HLH__glrlm__GrayLevelNonUniformity"", ""t1ce__tumorcore__squareroot__gldm__LargeDependenceHighGrayLevelEmphasis"", ""t1ce__tumorcore__log-sigma-4-0-mm-3D__ngtdm__Busyness"", ""t1ce__tumorcore__wavelet-HLH__gldm__DependenceNonUniformityNormalized"", ""t1ce__tumorcore__original__glcm__Correlation"", ""t1ce__tumorcore__gradient__ngtdm__Busyness"", ""t1ce__tumorcore__wavelet-LHH__glszm__SmallAreaEmphasis"", ""t1ce__tumorcore__log-sigma-5-0-mm-3D__glcm__Imc1"", ""t1ce__tumorcore__wavelet-LHL__firstorder__Range""]",0000000001100111000001000001010000010000000100001000000100000100000101101000100001101100000000000000,9554c3e33fa16fde15617cf7d8904067ad6b9d930d89cbd2875468b2ef67dc0b,bfe520319104d20ab1a5068c88ab9d7027f6578b342df22c4ea0a987178e63d4,1,0.6507575757575758,"[0.4545454545454546, 0.6458333333333333, 0.8920454545454546, 0.7897727272727273, 0.4715909090909091]",0.19246375757476517,0.08607240902844299,0.07455436720142605,0.10278938314082088,False,absolute_regret_exceeds_tolerance,False,{},,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""ga_seeds"": [42, 43, 44, 45, 46], ""locking_cv_seed"": 42, ""run_seed"": 44}",V9-frozen-working-tree-snapshot,29f82c5415fbbc84548e1d8e937231beba073e245bdf07f96a5018dfc1756787
4,20,"[""t1ce__tumorcore__wavelet-HHL__firstorder__Range"", ""t1ce__tumorcore__log-sigma-2-0-mm-3D__glszm__GrayLevelNonUniformity"", ""t1ce__tumorcore__wavelet-LLH__firstorder__Kurtosis"", ""t1ce__tumorcore__log-sigma-5-0-mm-3D__gldm__SmallDependenceEmphasis"", ""t1ce__tumorcore__logarithm__firstorder__Kurtosis"", ""t1ce__tumorcore__wavelet-LLL__ngtdm__Busyness"", ""t1ce__tumorcore__original__glszm__GrayLevelNonUniformityNormalized"", ""t1ce__tumorcore__wavelet-LHH__firstorder__Mean"", ""t1ce__tumorcore__wavelet-LHH__firstorder__Skewness"", ""t1ce__tumorcore__wavelet-LLH__glszm__SmallAreaEmphasis"", ""t1ce__tumorcore__exponential__ngtdm__Busyness"", ""t1ce__tumorcore__log-sigma-5-0-mm-3D__glszm__SizeZoneNonUniformity"", ""t1ce__tumorcore__wavelet-LLH__glszm__SizeZoneNonUniformityNormalized"", ""t1ce__tumorcore__wavelet-LHH__glszm__GrayLevelNonUniformityNormalized"", ""t1ce__tumorcore__wavelet-HLH__glrlm__GrayLevelNonUniformity"", ""t1ce__tumorcore__exponential__glrlm__RunEntropy"", ""t1ce__tumorcore__wavelet-HLH__gldm__DependenceNonUniformityNormalized"", ""t1ce__tumorcore__log-sigma-5-0-mm-3D__glcm__Imc1"", ""t1ce__tumorcore__wavelet-HLH__ngtdm__Strength"", ""t1ce__tumorcore__square__glcm__Correlation""]",0000011001000000100010000010000001000000010100100100000011000000010110001000000000001001000010000000,aa19b3af32b15b73aaab717389848e446a299eb6c301c337ea634f0b944a426b,bfe520319104d20ab1a5068c88ab9d7027f6578b342df22c4ea0a987178e63d4,1,0.6843861408199643,"[0.7112299465240641, 0.6197916666666667, 0.6534090909090908, 0.7784090909090908, 0.6590909090909091]",0.06191279655428718,0.027688244354500173,0.040925802139037515,0.056425104448267496,False,absolute_regret_exceeds_tolerance,False,{},,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""ga_seeds"": [42, 43, 44, 45, 46], ""locking_cv_seed"": 42, ""run_seed"": 46}",V9-frozen-working-tree-snapshot,29f82c5415fbbc84548e1d8e937231beba073e245bdf07f96a5018dfc1756787
1,17,"[""t1ce__tumorcore__log-sigma-4-0-mm-3D__glcm__Contrast"", ""t1ce__tumorcore__wavelet-LHL__glcm__Correlation"", ""t1ce__tumorcore__wavelet-HHH__firstorder__Mean"", ""t1ce__tumorcore__log-sigma-4-0-mm-3D__glszm__SmallAreaEmphasis"", ""t1ce__tumorcore__wavelet-HLL__gldm__SmallDependenceLowGrayLevelEmphasis"", ""t1ce__tumorcore__gradient__glszm__SmallAreaLowGrayLevelEmphasis"", ""t1ce__tumorcore__squareroot__glcm__InverseVariance"", ""t1ce__tumorcore__wavelet-LLH__glszm__SmallAreaEmphasis"", ""t1ce__tumorcore__wavelet-HHH__glszm__SizeZoneNonUniformityNormalized"", ""t1ce__tumorcore__wavelet-LLH__glszm__SizeZoneNonUniformityNormalized"", ""t1ce__tumorcore__wavelet-LHH__glszm__SmallAreaLowGrayLevelEmphasis"", ""t1ce__tumorcore__squareroot__gldm__LargeDependenceHighGrayLevelEmphasis"", ""t1ce__tumorcore__wavelet-LHH__glszm__SizeZoneNonUniformityNormalized"", ""t1ce__tumorcore__wavelet-HHL__firstorder__Kurtosis"", ""t1ce__tumorcore__wavelet-HLL__glszm__ZoneEntropy"", ""t1ce__tumorcore__log-sigma-5-0-mm-3D__glcm__Imc1"", ""t1ce__tumorcore__wavelet-LLL__glrlm__LongRunHighGrayLevelEmphasis""]",0100000000000000000100000001100000100010100000100000000101001000000001010100001000001000000000001000,e8df4068fd5f9894197da58470d206f53e5c2f4d77647149ac34d6647b9cddd4,bfe520319104d20ab1a5068c88ab9d7027f6578b342df22c4ea0a987178e63d4,1,0.6863914884135471,"[0.550802139037433, 0.7447916666666667, 0.7272727272727273, 0.7840909090909092, 0.625]",0.09589110989192151,0.0428838080312478,0.038920454545454675,0.053660297370361446,False,absolute_regret_exceeds_tolerance,False,{},,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""ga_seeds"": [42, 43, 44, 45, 46], ""locking_cv_seed"": 42, ""run_seed"": 43}",V9-frozen-working-tree-snapshot,29f82c5415fbbc84548e1d8e937231beba073e245bdf07f96a5018dfc1756787
0,24,"[""t1ce__tumorcore__wavelet-LLL__gldm__LargeDependenceHighGrayLevelEmphasis"", ""t1ce__tumorcore__wavelet-LLH__firstorder__Kurtosis"", ""t1ce__tumorcore__log-sigma-5-0-mm-3D__gldm__SmallDependenceEmphasis"", ""t1ce__tumorcore__wavelet-LHL__glcm__Correlation"", ""t1ce__tumorcore__wavelet-HLH__glcm__Idn"", ""t1ce__tumorcore__wavelet-LLL__ngtdm__Busyness"", ""t1ce__tumorcore__wavelet-HHH__firstorder__Mean"", ""t1ce__tumorcore__exponential__glszm__GrayLevelNonUniformityNormalized"", ""t1ce__tumorcore__log-sigma-2-0-mm-3D__glszm__ZoneEntropy"", ""t1ce__tumorcore__gradient__glszm__SmallAreaLowGrayLevelEmphasis"", ""t1ce__tumorcore__squareroot__glcm__InverseVariance"", ""t1ce__tumorcore__wavelet-LHH__firstorder__Skewness"", ""t1ce__tumorcore__log-sigma-2-0-mm-3D__ngtdm__Contrast"", ""t1ce__tumorcore__wavelet-LLH__firstorder__Median"", ""t1ce__tumorcore__wavelet-LLL__firstorder__Minimum"", ""t1ce__tumorcore__wavelet-HHH__glszm__SizeZoneNonUniformityNormalized"", ""t1ce__tumorcore__wavelet-HHH__gldm__LargeDependenceEmphasis"", ""t1ce__tumorcore__wavelet-LHH__glszm__SizeZoneNonUniformityNormalized"", ""t1ce__tumorcore__wavelet-HHL__firstorder__Kurtosis"", ""t1ce__tumorcore__gradient__glszm__SizeZoneNonUniformityNormalized"", ""t1ce__tumorcore__wavelet-HHL__glcm__Idn"", ""t1ce__tumorcore__wavelet-HLH__glszm__SmallAreaLowGrayLevelEmphasis"", ""t1ce__tumorcore__wavelet-HLH__ngtdm__Strength"", ""t1ce__tumorcore__wavelet-LHH__gldm__DependenceEntropy""]",0000000101000000100100001011000100001010100101001000010100000100000000010110010000010001000000010000,ee993a41e4635e5dd749206746980718789d68403d31216a03c9b129403a9a3e,bfe520319104d20ab1a5068c88ab9d7027f6578b342df22c4ea0a987178e63d4,1,0.7253119429590018,"[0.5508021390374331, 0.7916666666666667, 0.7443181818181818, 0.8068181818181818, 0.7329545454545455]",0.1023713027226279,0.04578183836660105,0.0,0.0,True,absolute_regret_within_tolerance,False,{},,True,True,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""ga_seeds"": [42, 43, 44, 45, 46], ""locking_cv_seed"": 42, ""run_seed"": 42}",V9-frozen-working-tree-snapshot,29f82c5415fbbc84548e1d8e937231beba073e245bdf07f96a5018dfc1756787
