dataset,branch,center,cap,condition,selection_rule,selected_run,selected_feature_count,direct_feature_count,compression_ratio,development_locking_metric,best_saved_run_score,selected_development_score,development_cv_regret,mean_pairwise_jaccard,selected_medoid_mean_jaccard,nogueira_seed_agreement,heldout_metric,heldout_estimate,heldout_direct_estimate,heldout_delta,heldout_source,selection_used_heldout,status,note
AMP-AD,boruta_rf,mayo,high,legacy_zero_truncated,legacy_top_three_medoid,5.0,45.0,86,0.4767441860465116,macro OvR AUROC,0.8830517487138596,0.8830517487138596,0.0,0.392921603199259,0.4244505494505494,0.015,macro OvR AUROC,0.8486839517296811,0.85785344148254,-0.0091694897528588,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,mayo,high,legacy_zero_truncated,all_run_medoid,5.0,45.0,86,0.4767441860465116,macro OvR AUROC,0.8830517487138596,0.8830517487138596,0.0,0.392921603199259,0.4244505494505494,0.015,macro OvR AUROC,0.8486839517296811,0.85785344148254,-0.0091694897528588,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,mayo,high,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,5.0,45.0,86,0.4767441860465116,macro OvR AUROC,0.8830517487138596,0.8830517487138596,0.0,0.392921603199259,0.4244505494505494,0.015,macro OvR AUROC,0.8486839517296811,0.85785344148254,-0.0091694897528588,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,mayo,low,legacy_zero_truncated,highest_development_cv_run,3.0,22.0,86,0.7441860465116279,macro OvR AUROC,0.8705392680863664,0.8705392680863664,0.0,0.1280939950608618,0.1512033045977011,-0.138127336580945,macro OvR AUROC,0.8096836365189609,0.85785344148254,-0.048169804963579,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,mayo,low,legacy_zero_truncated,legacy_top_three_medoid,3.0,22.0,86,0.7441860465116279,macro OvR AUROC,0.8705392680863664,0.8705392680863664,0.0,0.1280939950608618,0.1512033045977011,-0.138127336580945,macro OvR AUROC,0.8096836365189609,0.85785344148254,-0.048169804963579,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,mayo,low,legacy_zero_truncated,all_run_medoid,3.0,22.0,86,0.7441860465116279,macro OvR AUROC,0.8705392680863664,0.8705392680863664,0.0,0.1280939950608618,0.1512033045977011,-0.138127336580945,macro OvR AUROC,0.8096836365189609,0.85785344148254,-0.048169804963579,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,mayo,low,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,3.0,22.0,86,0.7441860465116279,macro OvR AUROC,0.8705392680863664,0.8705392680863664,0.0,0.1280939950608618,0.1512033045977011,-0.138127336580945,macro OvR AUROC,0.8096836365189609,0.85785344148254,-0.048169804963579,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,mayo,reference,legacy_zero_truncated,highest_development_cv_run,2.0,24.0,86,0.7209302325581395,macro OvR AUROC,0.8824375665218811,0.8824375665218811,0.0,0.2119176802103631,0.2023731048121292,-0.0466666666666668,macro OvR AUROC,0.8140421568134086,0.85785344148254,-0.0438112846691313,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,mayo,reference,legacy_zero_truncated,legacy_top_three_medoid,2.0,24.0,86,0.7209302325581395,macro OvR AUROC,0.8824375665218811,0.8824375665218811,0.0,0.2119176802103631,0.2023731048121292,-0.0466666666666668,macro OvR AUROC,0.8140421568134086,0.85785344148254,-0.0438112846691313,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,mayo,reference,legacy_zero_truncated,all_run_medoid,5.0,24.0,86,0.7209302325581395,macro OvR AUROC,0.8824375665218811,0.8596915123237663,0.0227460541981148,0.2119176802103631,0.2490238831702246,-0.0466666666666668,,,,,,False,complete,
