run_id,feature_count,canonical_features,canonical_mask,stable_mask_hash,candidate_universe_sha256,duplicate_mask_multiplicity,locking_score,fold_locking_scores,score_sd,score_se,absolute_regret,relative_regret,eligible,eligibility_reason,fallback_added,pairwise_jaccard,mean_jaccard,selected,selected_feature_set,tie_break_path,strategy,tolerance_mode,regret_tolerance,eligibility_threshold,minimum_pool_size,locking_metric,seeds,software_version,configuration_hash,outer_repeat,outer_fold,branch,features,jaccard_to_highest,jaccard_distance_to_highest
3,15,"[""RNA::ASAP3"", ""RNA::CXorf21"", ""RNA::TMEM106C"", ""RNA::HNRNPA3P1"", ""RNA::CAPZB"", ""RNA::IL12A"", ""RNA::GCSH"", ""RNA::CCDC102A"", ""RNA::MFNG"", ""RNA::SYF2"", ""SCNV::DAB1"", ""RNA::C1orf87"", ""RNA::ANKRD20B"", ""RNA::RWDD2A"", ""RNA::ANGEL2""]",00000000000000000000000000001001000110101110011000010000000000000000001000010001100,49212c038fe689d7a69ec616a989a00b01d9a12783bd1955cbe5b99a5f2ed02a,13850aa7f35f6485297a52e83a361ac88d650073a8af8ef822ab133e23367d71,1,0.8866131833938656,"[0.8912221971291823, 0.8901579458199201, 0.8997085934372753, 0.8940358134268391, 0.8579413671561108]",0.0164504300510087,0.0073568559706321,0.0,0.0,True,absolute_regret_within_tolerance,False,"{""1"": 0.1111111111111111, ""2"": 0.1111111111111111}",0.1111111111111111,True,True,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_seeds"": {""0"": 42, ""1"": 43, ""2"": 44, ""3"": 45, ""4"": 46}, ""locking_cv_seed"": 342, ""run_seed"": 45}",0.2.0,f4d17a07abba0e51ac2f0497b233ff630148c2a67bfcccdf45f8e38daa4a53ad,1,3,svm_l1,"[""RNA::ASAP3"", ""RNA::CXorf21"", ""RNA::TMEM106C"", ""RNA::HNRNPA3P1"", ""RNA::CAPZB"", ""RNA::IL12A"", ""RNA::GCSH"", ""RNA::CCDC102A"", ""RNA::MFNG"", ""RNA::SYF2"", ""SCNV::DAB1"", ""RNA::C1orf87"", ""RNA::ANKRD20B"", ""RNA::RWDD2A"", ""RNA::ANGEL2""]",1.0,0.0
1,15,"[""RNA::LOC728643"", ""SCNV::LINC00662"", ""RNA::CARD8"", ""RNA::TMX2"", ""RNA::CXorf21"", ""RNA::EEF1A1P9"", ""RNA::SUSD3"", ""RNA::SRXN1"", ""RNA::DDX19B"", ""RNA::PURB"", ""RNA::KIAA1984"", ""RNA::PDZD9"", ""RNA::MSX2P1"", ""RNA::ANKRD20B"", ""RNA::ANGEL2""]",00011000000000000000000000010101000000000000000011000001000001101000100001010000100,5223eef4e63046e25286551725c1f0fb5b672d6956be328b3315ef4c89e8db8e,13850aa7f35f6485297a52e83a361ac88d650073a8af8ef822ab133e23367d71,1,0.8782428793069389,"[0.8954744067671723, 0.8725224249101655, 0.8592451234810696, 0.8990507889546351, 0.8649216524216524]",0.0180346059921866,0.0080653209891908,0.0083703040869267,0.0094407620411034,True,absolute_regret_within_tolerance,False,"{""2"": 0.1111111111111111, ""3"": 0.1111111111111111}",0.1111111111111111,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_seeds"": {""0"": 42, ""1"": 43, ""2"": 44, ""3"": 45, ""4"": 46}, ""locking_cv_seed"": 342, ""run_seed"": 43}",0.2.0,f4d17a07abba0e51ac2f0497b233ff630148c2a67bfcccdf45f8e38daa4a53ad,1,3,svm_l1,"[""RNA::LOC728643"", ""SCNV::LINC00662"", ""RNA::CARD8"", ""RNA::TMX2"", ""RNA::CXorf21"", ""RNA::EEF1A1P9"", ""RNA::SUSD3"", ""RNA::SRXN1"", ""RNA::DDX19B"", ""RNA::PURB"", ""RNA::KIAA1984"", ""RNA::PDZD9"", ""RNA::MSX2P1"", ""RNA::ANKRD20B"", ""RNA::ANGEL2""]",0.1111111111111111,0.8888888888888888
2,15,"[""RNA::FTHL3"", ""SCNV::LINC00662"", ""RNA::PLEKHA4"", ""RNA::AMH"", ""RNA::LEKR1"", ""RNA::MSX2"", ""RNA::PPAPDC2"", ""RNA::TMEM106C"", ""RNA::HNRNPA3P1"", ""RNA::IL12A"", ""RNA::ADAM2"", ""RNA::SUSD3"", ""RNA::HPS3"", ""RNA::PURB"", ""RNA::DGCR6""]",10001101010000000010000000000000001110001000000101000000000010100000000010000000000,7d946a726587b08174307f5d9c0f8b685d70b365c6bcb859d9a637a0bbbedf02,13850aa7f35f6485297a52e83a361ac88d650073a8af8ef822ab133e23367d71,1,0.8860776997385871,"[0.9068392784982235, 0.889281212405767, 0.8774979734548082, 0.897440006574622, 0.859330027759515]",0.0184354096919636,0.0082445658528578,0.0005354836552785,0.0006039653654018,True,absolute_regret_within_tolerance,False,"{""1"": 0.1111111111111111, ""3"": 0.1111111111111111}",0.1111111111111111,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_seeds"": {""0"": 42, ""1"": 43, ""2"": 44, ""3"": 45, ""4"": 46}, ""locking_cv_seed"": 342, ""run_seed"": 44}",0.2.0,f4d17a07abba0e51ac2f0497b233ff630148c2a67bfcccdf45f8e38daa4a53ad,1,3,svm_l1,"[""RNA::FTHL3"", ""SCNV::LINC00662"", ""RNA::PLEKHA4"", ""RNA::AMH"", ""RNA::LEKR1"", ""RNA::MSX2"", ""RNA::PPAPDC2"", ""RNA::TMEM106C"", ""RNA::HNRNPA3P1"", ""RNA::IL12A"", ""RNA::ADAM2"", ""RNA::SUSD3"", ""RNA::HPS3"", ""RNA::PURB"", ""RNA::DGCR6""]",0.1111111111111111,0.8888888888888888
0,15,"[""RNA::AMH"", ""RNA::NACAP1"", ""RNA::TRIM35"", ""RNA::PPAPDC2"", ""RNA::TMEM106C"", ""RNA::OR1L1"", ""RNA::HK2"", ""RNA::WLS"", ""RNA::MFNG"", ""SCNV::DAB1"", ""RNA::HAPLN1"", ""RNA::PURB"", ""RNA::C1orf87"", ""RNA::MSX2P1"", ""RNA::SLC47A1""]",00000001000001000000000010000000001100010001110000011000000000100000001001001000000,bc6491698249afe8bcbbde908ff7b844b5220f7f2b70ef832290fa1f53f9ad91,13850aa7f35f6485297a52e83a361ac88d650073a8af8ef822ab133e23367d71,1,0.8747158401120494,"[0.882353158212923, 0.8821034969689638, 0.857428895367402, 0.8854244283731463, 0.8662692216378114]",0.0122246041491021,0.0054670091750836,0.0118973432818162,0.0134188657518878,False,absolute_regret_exceeds_tolerance,False,{},,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_seeds"": {""0"": 42, ""1"": 43, ""2"": 44, ""3"": 45, ""4"": 46}, ""locking_cv_seed"": 342, ""run_seed"": 42}",0.2.0,f4d17a07abba0e51ac2f0497b233ff630148c2a67bfcccdf45f8e38daa4a53ad,1,3,svm_l1,"[""RNA::AMH"", ""RNA::NACAP1"", ""RNA::TRIM35"", ""RNA::PPAPDC2"", ""RNA::TMEM106C"", ""RNA::OR1L1"", ""RNA::HK2"", ""RNA::WLS"", ""RNA::MFNG"", ""SCNV::DAB1"", ""RNA::HAPLN1"", ""RNA::PURB"", ""RNA::C1orf87"", ""RNA::MSX2P1"", ""RNA::SLC47A1""]",0.15384615384615385,0.8461538461538461
3,20,"[""RNA::THRAP3"", ""RNA::LRRTM4"", ""RNA::ASAP3"", ""RNA::PTDSS1"", ""RNA::RHO"", ""RNA::KANK4"", ""RNA::TRIM67"", ""RNA::C3orf38"", ""RNA::SLC7A2"", ""RNA::EGR1"", ""RNA::TBCC"", ""RNA::FTHL3"", ""RNA::DAD1"", ""RNA::FPGT"", ""RNA::CSTF1"", ""RNA::AFF3"", ""RNA::PLEKHA8"", ""RNA::C3orf49"", ""RNA::C1orf55"", ""RNA::FBXO25""]",0011010000100100001000010000000100000001000000000000111000000100000100000000000111000001000000000101,242640bcabcb9310f00cdbe5fa3bd5858111ddbc6221e27ff0c55db4e52b8e4b,035bc1dfe98c0d5f1e140063a776cb04d28e7e8876ce32755e1f3a8ccf66be35,1,0.8508329200361594,"[0.8611951655429916, 0.8623322029861588, 0.8621671096558838, 0.841973938929067, 0.8264961830666959]",0.0161154569220092,0.0072070514332164,0.0298812718780868,0.0339284550566165,False,absolute_regret_exceeds_tolerance,False,{},,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_seeds"": {""0"": 42, ""1"": 43, ""2"": 44, ""3"": 45, ""4"": 46}, ""locking_cv_seed"": 342, ""run_seed"": 45}",0.2.0,f4d17a07abba0e51ac2f0497b233ff630148c2a67bfcccdf45f8e38daa4a53ad,1,3,xgboost,"[""RNA::THRAP3"", ""RNA::LRRTM4"", ""RNA::ASAP3"", ""RNA::PTDSS1"", ""RNA::RHO"", ""RNA::KANK4"", ""RNA::TRIM67"", ""RNA::C3orf38"", ""RNA::SLC7A2"", ""RNA::EGR1"", ""RNA::TBCC"", ""RNA::FTHL3"", ""RNA::DAD1"", ""RNA::FPGT"", ""RNA::CSTF1"", ""RNA::AFF3"", ""RNA::PLEKHA8"", ""RNA::C3orf49"", ""RNA::C1orf55"", ""RNA::FBXO25""]",0.14285714285714285,0.8571428571428572
1,20,"[""RNA::ASAP3"", ""RNA::TXLNA"", ""RNA::LOC644936"", ""RNA::PTDSS1"", ""RNA::CYP21A2"", ""RNA::PDE6A"", ""RNA::ProSAPiP1"", ""RNA::SUMF1"", ""RNA::LIAS"", ""RNA::GPR98"", ""RNA::RPS26P11"", ""RNA::FXC1"", ""RNA::EGR1"", ""RNA::NEUROG3"", ""RNA::SLC39A2"", ""RNA::ARL3"", ""RNA::C10orf32"", ""RNA::AFF3"", ""RNA::WDR77"", ""RNA::FNTB""]",0000011010100010110000000000001000100000100000101000100000010000011001000000000010010000001000000000,b55a6709d96cbb9d2db41ff0eae20b5b98c3660226686789caed32eadc1ba548,035bc1dfe98c0d5f1e140063a776cb04d28e7e8876ce32755e1f3a8ccf66be35,1,0.8732202165191658,"[0.922719329125245, 0.8576707537862206, 0.8705443969376334, 0.8806098875009132, 0.8345567152458178]",0.032590571943578,0.0145749468582875,0.0074939753950804,0.0085089754018749,True,absolute_regret_within_tolerance,False,"{""0"": 0.17647058823529413, ""2"": 0.14285714285714285}",0.1596638655462184,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_seeds"": {""0"": 42, ""1"": 43, ""2"": 44, ""3"": 45, ""4"": 46}, ""locking_cv_seed"": 342, ""run_seed"": 43}",0.2.0,f4d17a07abba0e51ac2f0497b233ff630148c2a67bfcccdf45f8e38daa4a53ad,1,3,xgboost,"[""RNA::ASAP3"", ""RNA::TXLNA"", ""RNA::LOC644936"", ""RNA::PTDSS1"", ""RNA::CYP21A2"", ""RNA::PDE6A"", ""RNA::ProSAPiP1"", ""RNA::SUMF1"", ""RNA::LIAS"", ""RNA::GPR98"", ""RNA::RPS26P11"", ""RNA::FXC1"", ""RNA::EGR1"", ""RNA::NEUROG3"", ""RNA::SLC39A2"", ""RNA::ARL3"", ""RNA::C10orf32"", ""RNA::AFF3"", ""RNA::WDR77"", ""RNA::FNTB""]",0.17647058823529413,0.8235294117647058
4,20,"[""RNA::ANKRD46"", ""RNA::KANK4"", ""RNA::SGCZ"", ""RNA::SUMF1"", ""RNA::C3orf38"", ""RNA::GPR182"", ""RNA::ARHGAP9"", ""RNA::PDIA4"", ""RNA::ANP32E"", ""RNA::SLC2A4"", ""RNA::ACOT4"", ""RNA::C10orf32"", ""SCNV::FCN3"", ""RNA::FLJ44635"", ""RNA::ADAMTS2"", ""RNA::C11orf53"", ""RNA::HNRNPA3P1"", ""RNA::DCDC2"", ""RNA::C1orf55"", ""RNA::FBXO25""]",0000000000001000001001000000001100001000001000000100000010100000000011110010000000001000000010100101,e37eb10d3b3fae05a04500509dc67aa0c8dfe83977c60a491c9c22e19fb4ebf2,035bc1dfe98c0d5f1e140063a776cb04d28e7e8876ce32755e1f3a8ccf66be35,1,0.8645462011066962,"[0.8497657481308587, 0.883704982288375, 0.8558623369887456, 0.8722968715757177, 0.8611010665497845]",0.0135358046250676,0.0060533958543614,0.01616799080755,0.0183578179572747,False,absolute_regret_exceeds_tolerance,False,{},,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_seeds"": {""0"": 42, ""1"": 43, ""2"": 44, ""3"": 45, ""4"": 46}, ""locking_cv_seed"": 342, ""run_seed"": 46}",0.2.0,f4d17a07abba0e51ac2f0497b233ff630148c2a67bfcccdf45f8e38daa4a53ad,1,3,xgboost,"[""RNA::ANKRD46"", ""RNA::KANK4"", ""RNA::SGCZ"", ""RNA::SUMF1"", ""RNA::C3orf38"", ""RNA::GPR182"", ""RNA::ARHGAP9"", ""RNA::PDIA4"", ""RNA::ANP32E"", ""RNA::SLC2A4"", ""RNA::ACOT4"", ""RNA::C10orf32"", ""SCNV::FCN3"", ""RNA::FLJ44635"", ""RNA::ADAMTS2"", ""RNA::C11orf53"", ""RNA::HNRNPA3P1"", ""RNA::DCDC2"", ""RNA::C1orf55"", ""RNA::FBXO25""]",0.1111111111111111,0.8888888888888888
2,20,"[""RNA::LRRTM4"", ""RNA::CYP21A2"", ""RNA::SFRP2"", ""RNA::IGFBP6"", ""RNA::BTLA"", ""RNA::SUMF1"", ""RNA::KDELR1"", ""RNA::LIAS"", ""RNA::GPR182"", ""RNA::CDH23"", ""RNA::XIRP1"", ""RNA::TSPAN14"", ""SCNV::FCN3"", ""RNA::SLC35C1"", ""RNA::LOC341056"", ""RNA::AFF3"", ""RNA::PLEKHA8"", ""RNA::WDR77"", ""RNA::MYRIP"", ""RNA::DCDC2""]",0001000000000010000010001010001001101000000000010000000100000010000000101000100011010000010000100000,f6d93e6bf894f6467742295eaea5559f1bda03730ef25d533c83730c2ebf955f,035bc1dfe98c0d5f1e140063a776cb04d28e7e8876ce32755e1f3a8ccf66be35,1,0.8758590555388184,"[0.8800299488334058, 0.8687863903473312, 0.8885839863619924, 0.9031049108773468, 0.8387900412740156]",0.0242166846406173,0.010830030609219,0.0048551363754278,0.005512726398646,True,absolute_regret_within_tolerance,False,"{""0"": 0.17647058823529413, ""1"": 0.14285714285714285}",0.1596638655462184,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_seeds"": {""0"": 42, ""1"": 43, ""2"": 44, ""3"": 45, ""4"": 46}, ""locking_cv_seed"": 342, ""run_seed"": 44}",0.2.0,f4d17a07abba0e51ac2f0497b233ff630148c2a67bfcccdf45f8e38daa4a53ad,1,3,xgboost,"[""RNA::LRRTM4"", ""RNA::CYP21A2"", ""RNA::SFRP2"", ""RNA::IGFBP6"", ""RNA::BTLA"", ""RNA::SUMF1"", ""RNA::KDELR1"", ""RNA::LIAS"", ""RNA::GPR182"", ""RNA::CDH23"", ""RNA::XIRP1"", ""RNA::TSPAN14"", ""SCNV::FCN3"", ""RNA::SLC35C1"", ""RNA::LOC341056"", ""RNA::AFF3"", ""RNA::PLEKHA8"", ""RNA::WDR77"", ""RNA::MYRIP"", ""RNA::DCDC2""]",0.17647058823529413,0.8235294117647058
0,20,"[""RNA::LOC644936"", ""RNA::RHO"", ""RNA::PDE6A"", ""RNA::SFRP2"", ""RNA::TRIM67"", ""RNA::IGFBP6"", ""RNA::MAEL"", ""RNA::BTLA"", ""RNA::C3orf38"", ""RNA::C6orf147"", ""RNA::ARHGAP9"", ""RNA::RPS26P11"", ""RNA::CCDC130"", ""RNA::EGR1"", ""RNA::XIRP1"", ""RNA::ANP32E"", ""RNA::TSPAN14"", ""RNA::C10orf32"", ""RNA::AFF3"", ""RNA::FAM13AOS""]",0000000010000100100010011110000100000000011000100010100110000010000001000000000010000000000000001000,fb0a4c559106138c789fb9646015c75da2c7816f9b8dab1b062056030ff4924b,035bc1dfe98c0d5f1e140063a776cb04d28e7e8876ce32755e1f3a8ccf66be35,1,0.8807141919142463,"[0.8938720602343196, 0.8828029563952586, 0.8819476724324853, 0.8868799766235663, 0.8580682938856016]",0.0135080300986104,0.0060409747085212,0.0,0.0,True,absolute_regret_within_tolerance,False,"{""1"": 0.17647058823529413, ""2"": 0.17647058823529413}",0.1764705882352941,True,True,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_seeds"": {""0"": 42, ""1"": 43, ""2"": 44, ""3"": 45, ""4"": 46}, ""locking_cv_seed"": 342, ""run_seed"": 42}",0.2.0,f4d17a07abba0e51ac2f0497b233ff630148c2a67bfcccdf45f8e38daa4a53ad,1,3,xgboost,"[""RNA::LOC644936"", ""RNA::RHO"", ""RNA::PDE6A"", ""RNA::SFRP2"", ""RNA::TRIM67"", ""RNA::IGFBP6"", ""RNA::MAEL"", ""RNA::BTLA"", ""RNA::C3orf38"", ""RNA::C6orf147"", ""RNA::ARHGAP9"", ""RNA::RPS26P11"", ""RNA::CCDC130"", ""RNA::EGR1"", ""RNA::XIRP1"", ""RNA::ANP32E"", ""RNA::TSPAN14"", ""RNA::C10orf32"", ""RNA::AFF3"", ""RNA::FAM13AOS""]",1.0,0.0
0,20,"[""RNA::AARS"", ""RNA::BAGE2"", ""RNA::C2orf28"", ""RNA::CKLF"", ""RNA::CMC1"", ""RNA::COMMD10"", ""RNA::EEF1A1P9"", ""RNA::FAM120AOS"", ""RNA::FUT9"", ""RNA::GBAP1"", ""RNA::GPX7"", ""RNA::HNRNPUL2"", ""RNA::HTATSF1"", ""RNA::KSR1"", ""RNA::LOX"", ""RNA::LRRC42"", ""RNA::LYPLA1"", ""RNA::MRPL36"", ""RNA::MYH6"", ""RNA::NADK""]",1000000000000100000100000000000101010000000001001000001010000100000001101000000000000010101000110001,3f24438805e6ebf2fe33bafb9a158108d201c5a2abd32fc77b2574efb964f61b,d25db4223e42aef6241c6d807042972c0dfc93020b4731e6d076a614fb8d2410,1,0.8600659473798666,"[0.8999969649025243, 0.8771217035650393, 0.8411376426884718, 0.8569846226897508, 0.8250888030535466]",0.0294811841901036,0.0131843863812527,0.0117410167907122,0.0134674501044878,False,absolute_regret_exceeds_tolerance,False,{},,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_seeds"": {""0"": 42, ""1"": 43, ""2"": 44, ""3"": 45, ""4"": 46}, ""locking_cv_seed"": 342, ""run_seed"": 42}",0.2.0,f4d17a07abba0e51ac2f0497b233ff630148c2a67bfcccdf45f8e38daa4a53ad,1,3,boruta_rf,"[""RNA::AARS"", ""RNA::BAGE2"", ""RNA::C2orf28"", ""RNA::CKLF"", ""RNA::CMC1"", ""RNA::COMMD10"", ""RNA::EEF1A1P9"", ""RNA::FAM120AOS"", ""RNA::FUT9"", ""RNA::GBAP1"", ""RNA::GPX7"", ""RNA::HNRNPUL2"", ""RNA::HTATSF1"", ""RNA::KSR1"", ""RNA::LOX"", ""RNA::LRRC42"", ""RNA::LYPLA1"", ""RNA::MRPL36"", ""RNA::MYH6"", ""RNA::NADK""]",0.05714285714285714,0.9428571428571428
4,17,"[""RNA::ASAP3"", ""RNA::ATP5EP2"", ""RNA::C3orf38"", ""RNA::CAPZA1"", ""RNA::CD151"", ""RNA::CLIC1"", ""RNA::DST"", ""RNA::FAM176B"", ""RNA::FAM90A7"", ""RNA::GTF2F2"", ""RNA::HIST1H1C"", ""RNA::HMGN5"", ""RNA::HNRNPUL2"", ""RNA::KSR1"", ""RNA::LOC728758"", ""RNA::MPRIP"", ""RNA::NACA2""]",0000000011000000000010001001000010000000001000000101000000000010001101001000000000000100000001000100,5230e2d7e0abfe8d1a59ef1994646d72a1c2315b6d9ee47dea2a39f0725c6b34,d25db4223e42aef6241c6d807042972c0dfc93020b4731e6d076a614fb8d2410,1,0.8718069641705789,"[0.9158944573680853, 0.8608348235132752, 0.8532338400665006, 0.8852705639564613, 0.8438011359485719]",0.0290458723385281,0.0129897090029459,0.0,0.0,True,absolute_regret_within_tolerance,False,"{""1"": 0.06451612903225806, ""3"": 0.15151515151515152}",0.1080156402737047,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_seeds"": {""0"": 42, ""1"": 43, ""2"": 44, ""3"": 45, ""4"": 46}, ""locking_cv_seed"": 342, ""run_seed"": 46}",0.2.0,f4d17a07abba0e51ac2f0497b233ff630148c2a67bfcccdf45f8e38daa4a53ad,1,3,boruta_rf,"[""RNA::ASAP3"", ""RNA::ATP5EP2"", ""RNA::C3orf38"", ""RNA::CAPZA1"", ""RNA::CD151"", ""RNA::CLIC1"", ""RNA::DST"", ""RNA::FAM176B"", ""RNA::FAM90A7"", ""RNA::GTF2F2"", ""RNA::HIST1H1C"", ""RNA::HMGN5"", ""RNA::HNRNPUL2"", ""RNA::KSR1"", ""RNA::LOC728758"", ""RNA::MPRIP"", ""RNA::NACA2""]",1.0,0.0
2,19,"[""RNA::AK2"", ""RNA::ATP5EP2"", ""RNA::C5orf62"", ""RNA::CCDC109B"", ""RNA::CHGB"", ""RNA::CKLF"", ""RNA::CMC1"", ""RNA::CNIH4"", ""RNA::DDOST"", ""RNA::EDARADD"", ""RNA::EIF3A"", ""RNA::FAM120AOS"", ""RNA::FAM90A7"", ""RNA::GBAP1"", ""RNA::GGTLC1"", ""RNA::KSR1"", ""RNA::LDHA"", ""RNA::LOC341056"", ""RNA::NADK""]",0001000001000000000000100010001101100010000010101001000010100000000000001100010000000000000000000001,ac53d0b4a21fd6d0b90c2cec62b34f3145d291fcbf0fec76313f9be11edcc49a,d25db4223e42aef6241c6d807042972c0dfc93020b4731e6d076a614fb8d2410,1,0.8480843205679911,"[0.8829557447251674, 0.8579336051939401, 0.8397527310419672, 0.832116571699905, 0.8276629501789758]",0.0226629730336865,0.0101351896551135,0.0237226436025878,0.0272108902286151,False,absolute_regret_exceeds_tolerance,False,{},,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_seeds"": {""0"": 42, ""1"": 43, ""2"": 44, ""3"": 45, ""4"": 46}, ""locking_cv_seed"": 342, ""run_seed"": 44}",0.2.0,f4d17a07abba0e51ac2f0497b233ff630148c2a67bfcccdf45f8e38daa4a53ad,1,3,boruta_rf,"[""RNA::AK2"", ""RNA::ATP5EP2"", ""RNA::C5orf62"", ""RNA::CCDC109B"", ""RNA::CHGB"", ""RNA::CKLF"", ""RNA::CMC1"", ""RNA::CNIH4"", ""RNA::DDOST"", ""RNA::EDARADD"", ""RNA::EIF3A"", ""RNA::FAM120AOS"", ""RNA::FAM90A7"", ""RNA::GBAP1"", ""RNA::GGTLC1"", ""RNA::KSR1"", ""RNA::LDHA"", ""RNA::LOC341056"", ""RNA::NADK""]",0.09090909090909091,0.9090909090909091
3,21,"[""RNA::ACBD5"", ""RNA::AKAP6"", ""RNA::ASAP3"", ""RNA::ATP8B5P"", ""RNA::BRD7"", ""RNA::C5orf53"", ""RNA::CPEB3"", ""RNA::CTCFL"", ""RNA::EDARADD"", ""RNA::ERP44"", ""RNA::FAM176B"", ""RNA::FTHL3"", ""RNA::FUT9"", ""RNA::GNG5"", ""RNA::GPN1"", ""RNA::GUSBL1"", ""RNA::HMGN5"", ""RNA::KSR1"", ""RNA::LRRTM4"", ""RNA::LYPLA1"", ""RNA::NACA2""]",0100100010010001000001000000000000001100000010010100011000011001000100001000000000000000011000000100,b92b07c6a236bcb61e8c65347aea661958274ec1d0ebf8baee1f2576743a8262,d25db4223e42aef6241c6d807042972c0dfc93020b4731e6d076a614fb8d2410,1,0.8704482449166191,"[0.8743393677018054, 0.8874000049605895, 0.855442223752098, 0.8795221071663379, 0.8555375210022645]",0.0144252239158078,0.0064511562532804,0.0013587192539598,0.0015585092913916,True,absolute_regret_within_tolerance,False,"{""1"": 0.08823529411764706, ""4"": 0.15151515151515152}",0.1198752228163992,True,True,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_seeds"": {""0"": 42, ""1"": 43, ""2"": 44, ""3"": 45, ""4"": 46}, ""locking_cv_seed"": 342, ""run_seed"": 45}",0.2.0,f4d17a07abba0e51ac2f0497b233ff630148c2a67bfcccdf45f8e38daa4a53ad,1,3,boruta_rf,"[""RNA::ACBD5"", ""RNA::AKAP6"", ""RNA::ASAP3"", ""RNA::ATP8B5P"", ""RNA::BRD7"", ""RNA::C5orf53"", ""RNA::CPEB3"", ""RNA::CTCFL"", ""RNA::EDARADD"", ""RNA::ERP44"", ""RNA::FAM176B"", ""RNA::FTHL3"", ""RNA::FUT9"", ""RNA::GNG5"", ""RNA::GPN1"", ""RNA::GUSBL1"", ""RNA::HMGN5"", ""RNA::KSR1"", ""RNA::LRRTM4"", ""RNA::LYPLA1"", ""RNA::NACA2""]",0.15151515151515152,0.8484848484848485
1,16,"[""RNA::ATP8B5P"", ""RNA::ATP9A"", ""RNA::BAGE2"", ""RNA::CASP6"", ""RNA::CD151"", ""RNA::CKLF"", ""RNA::CPEB3"", ""RNA::ERP44"", ""RNA::FAM120AOS"", ""RNA::GCSH"", ""RNA::H3F3C"", ""RNA::HNRNPUL2"", ""RNA::LOC407835"", ""RNA::LOC613037"", ""RNA::NACAP1"", ""RNA::NADK""]",0000000000011100000000000101000100001000000000011000000001000000100001000000001001000000000000000011,d7b9bdb8a86f4fd9196d23b4c2b90b24ab72e7fdfb7cadf84e8f7a61439f4d3f,d25db4223e42aef6241c6d807042972c0dfc93020b4731e6d076a614fb8d2410,1,0.8663196070732841,"[0.883991938607049, 0.8727816410906218, 0.8336689202023169, 0.8788714935349551, 0.8622840419314779]",0.0199622905648808,0.0089274077379352,0.0054873570972947,0.0062942340710885,True,absolute_regret_within_tolerance,False,"{""3"": 0.08823529411764706, ""4"": 0.06451612903225806}",0.0763757115749525,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_seeds"": {""0"": 42, ""1"": 43, ""2"": 44, ""3"": 45, ""4"": 46}, ""locking_cv_seed"": 342, ""run_seed"": 43}",0.2.0,f4d17a07abba0e51ac2f0497b233ff630148c2a67bfcccdf45f8e38daa4a53ad,1,3,boruta_rf,"[""RNA::ATP8B5P"", ""RNA::ATP9A"", ""RNA::BAGE2"", ""RNA::CASP6"", ""RNA::CD151"", ""RNA::CKLF"", ""RNA::CPEB3"", ""RNA::ERP44"", ""RNA::FAM120AOS"", ""RNA::GCSH"", ""RNA::H3F3C"", ""RNA::HNRNPUL2"", ""RNA::LOC407835"", ""RNA::LOC613037"", ""RNA::NACAP1"", ""RNA::NADK""]",0.06451612903225806,0.935483870967742
