dataset,branch,center,cap,condition,selection_rule,selected_run,selected_feature_count,direct_feature_count,compression_ratio,development_locking_metric,best_saved_run_score,selected_development_score,development_cv_regret,mean_pairwise_jaccard,selected_medoid_mean_jaccard,nogueira_seed_agreement,heldout_metric,heldout_estimate,heldout_direct_estimate,heldout_delta,heldout_source,selection_used_heldout,status,note
AMP-AD,boruta_rf,mayo,low,legacy_zero_truncated,Direct,,86.0,86,0.0,macro OvR AUROC,0.8705392680863664,,,,,,macro OvR AUROC,0.85785344148254,0.85785344148254,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,boruta_rf,mayo,low,legacy_zero_truncated,RFECV-only,,13.0,86,0.8488372093023255,macro OvR AUROC,0.8705392680863664,,,,,,macro OvR AUROC,0.8468354145476119,0.85785344148254,-0.011018026934928038,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,boruta_rf,mayo,reference,legacy_zero_truncated,highest_development_cv_run,2.0,24.0,86,0.7209302325581395,macro OvR AUROC,0.8824375665218811,0.8824375665218811,0.0,0.21191768021036314,0.20237310481212922,-0.046666666666666856,macro OvR AUROC,0.8140421568134086,0.85785344148254,-0.04381128466913131,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,mayo,reference,legacy_zero_truncated,fixed_run_1,1.0,24.0,86,0.7209302325581395,macro OvR AUROC,0.8824375665218811,0.8802709515860274,0.0021666149358536835,0.21191768021036314,0.17877244706513,-0.046666666666666856,,,,,,False,complete,
AMP-AD,boruta_rf,mayo,reference,legacy_zero_truncated,legacy_top_three_medoid,2.0,24.0,86,0.7209302325581395,macro OvR AUROC,0.8824375665218811,0.8824375665218811,0.0,0.21191768021036314,0.20237310481212922,-0.046666666666666856,macro OvR AUROC,0.8140421568134086,0.85785344148254,-0.04381128466913131,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,mayo,reference,legacy_zero_truncated,all_run_medoid,5.0,24.0,86,0.7209302325581395,macro OvR AUROC,0.8824375665218811,0.8596915123237663,0.022746054198114818,0.21191768021036314,0.24902388317022464,-0.046666666666666856,,,,,,False,complete,
AMP-AD,boruta_rf,mayo,reference,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,2.0,24.0,86,0.7209302325581395,macro OvR AUROC,0.8824375665218811,0.8824375665218811,0.0,0.21191768021036314,0.20237310481212922,-0.046666666666666856,macro OvR AUROC,0.8140421568134086,0.85785344148254,-0.04381128466913131,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,mayo,reference,legacy_zero_truncated,Direct,,86.0,86,0.0,macro OvR AUROC,0.8824375665218811,,,,,,macro OvR AUROC,0.85785344148254,0.85785344148254,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,boruta_rf,mayo,reference,legacy_zero_truncated,RFECV-only,,24.0,86,0.7209302325581395,macro OvR AUROC,0.8824375665218811,,,,,,macro OvR AUROC,0.8502642206749905,0.85785344148254,-0.007589220807549424,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,boruta_rf,mount_sinai,high,legacy_zero_truncated,highest_development_cv_run,2.0,47.0,119,0.6050420168067228,macro OvR AUROC,0.8931031610934811,0.8931031610934811,0.0,0.25725051752235506,0.2460919928025191,-0.04361702127659606,,,,,,False,complete,
AMP-AD,boruta_rf,mount_sinai,high,legacy_zero_truncated,fixed_run_1,1.0,47.0,119,0.6050420168067228,macro OvR AUROC,0.8931031610934811,0.8830315821748315,0.010071578918649626,0.25725051752235506,0.2514016685069317,-0.04361702127659606,,,,,,False,complete,
AMP-AD,boruta_rf,mount_sinai,high,legacy_zero_truncated,legacy_top_three_medoid,3.0,47.0,119,0.6050420168067228,macro OvR AUROC,0.8931031610934811,0.8913131099016475,0.0017900511918336193,0.25725051752235506,0.2561252100942777,-0.04361702127659606,macro OvR AUROC,0.6768342054679263,0.7295534321697112,-0.05271922670178497,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,mount_sinai,high,legacy_zero_truncated,all_run_medoid,4.0,47.0,119,0.6050420168067228,macro OvR AUROC,0.8931031610934811,0.8866590745001999,0.0064440865932812175,0.25725051752235506,0.29437114137818365,-0.04361702127659606,,,,,,False,complete,
AMP-AD,boruta_rf,mount_sinai,high,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,3.0,47.0,119,0.6050420168067228,macro OvR AUROC,0.8931031610934811,0.8913131099016475,0.0017900511918336193,0.25725051752235506,0.2561252100942777,-0.04361702127659606,macro OvR AUROC,0.6768342054679263,0.7295534321697112,-0.05271922670178497,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,mount_sinai,high,legacy_zero_truncated,Direct,,119.0,119,0.0,macro OvR AUROC,0.8931031610934811,,,,,,macro OvR AUROC,0.7295534321697112,0.7295534321697112,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,boruta_rf,mount_sinai,high,legacy_zero_truncated,RFECV-only,,47.0,119,0.6050420168067228,macro OvR AUROC,0.8931031610934811,,,,,,macro OvR AUROC,0.7119565786716949,0.7295534321697112,-0.017596853498016318,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,boruta_rf,mount_sinai,low,legacy_zero_truncated,highest_development_cv_run,5.0,32.0,119,0.73109243697479,macro OvR AUROC,0.8855579077607757,0.8855579077607757,0.0,0.1324444471211004,0.17771088814567076,-0.1150449473731765,macro OvR AUROC,0.7235480704957449,0.7295534321697112,-0.0060053616739663696,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,mount_sinai,low,legacy_zero_truncated,fixed_run_1,1.0,27.0,119,0.773109243697479,macro OvR AUROC,0.8855579077607757,0.8810099666767611,0.004547941084014573,0.1324444471211004,0.09941176470588235,-0.1150449473731765,,,,,,False,complete,
AMP-AD,boruta_rf,mount_sinai,low,legacy_zero_truncated,legacy_top_three_medoid,5.0,32.0,119,0.73109243697479,macro OvR AUROC,0.8855579077607757,0.8855579077607757,0.0,0.1324444471211004,0.17771088814567076,-0.1150449473731765,macro OvR AUROC,0.7235480704957449,0.7295534321697112,-0.0060053616739663696,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,mount_sinai,low,legacy_zero_truncated,all_run_medoid,5.0,32.0,119,0.73109243697479,macro OvR AUROC,0.8855579077607757,0.8855579077607757,0.0,0.1324444471211004,0.17771088814567076,-0.1150449473731765,macro OvR AUROC,0.7235480704957449,0.7295534321697112,-0.0060053616739663696,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,mount_sinai,low,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,5.0,32.0,119,0.73109243697479,macro OvR AUROC,0.8855579077607757,0.8855579077607757,0.0,0.1324444471211004,0.17771088814567076,-0.1150449473731765,macro OvR AUROC,0.7235480704957449,0.7295534321697112,-0.0060053616739663696,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,mount_sinai,low,legacy_zero_truncated,Direct,,119.0,119,0.0,macro OvR AUROC,0.8855579077607757,,,,,,macro OvR AUROC,0.7295534321697112,0.7295534321697112,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,boruta_rf,mount_sinai,low,legacy_zero_truncated,RFECV-only,,13.0,119,0.8907563025210083,macro OvR AUROC,0.8855579077607757,,,,,,macro OvR AUROC,0.7393446187050837,0.7295534321697112,0.009791186535372476,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,boruta_rf,mount_sinai,reference,legacy_zero_truncated,highest_development_cv_run,3.0,29.0,119,0.7563025210084033,macro OvR AUROC,0.8821187782585487,0.8821187782585487,0.0,0.17863421095406445,0.19983008274231678,-0.04444444444444451,macro OvR AUROC,0.6636112025646909,0.7295534321697112,-0.06594222960502039,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,mount_sinai,reference,legacy_zero_truncated,fixed_run_1,1.0,28.0,119,0.7647058823529411,macro OvR AUROC,0.8821187782585487,0.8677380014387474,0.014380776819801322,0.17863421095406445,0.177224984582177,-0.04444444444444451,,,,,,False,complete,
AMP-AD,boruta_rf,mount_sinai,reference,legacy_zero_truncated,legacy_top_three_medoid,3.0,29.0,119,0.7563025210084033,macro OvR AUROC,0.8821187782585487,0.8821187782585487,0.0,0.17863421095406445,0.19983008274231678,-0.04444444444444451,macro OvR AUROC,0.6636112025646909,0.7295534321697112,-0.06594222960502039,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,mount_sinai,reference,legacy_zero_truncated,all_run_medoid,3.0,29.0,119,0.7563025210084033,macro OvR AUROC,0.8821187782585487,0.8821187782585487,0.0,0.17863421095406445,0.19983008274231678,-0.04444444444444451,macro OvR AUROC,0.6636112025646909,0.7295534321697112,-0.06594222960502039,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,mount_sinai,reference,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,3.0,29.0,119,0.7563025210084033,macro OvR AUROC,0.8821187782585487,0.8821187782585487,0.0,0.17863421095406445,0.19983008274231678,-0.04444444444444451,macro OvR AUROC,0.6636112025646909,0.7295534321697112,-0.06594222960502039,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,mount_sinai,reference,legacy_zero_truncated,Direct,,119.0,119,0.0,macro OvR AUROC,0.8821187782585487,,,,,,macro OvR AUROC,0.7295534321697112,0.7295534321697112,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,boruta_rf,mount_sinai,reference,legacy_zero_truncated,RFECV-only,,22.0,119,0.8151260504201681,macro OvR AUROC,0.8821187782585487,,,,,,macro OvR AUROC,0.7157939916660848,0.7295534321697112,-0.01375944050362643,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,boruta_rf,rush,high,legacy_zero_truncated,highest_development_cv_run,2.0,48.0,57,0.1578947368421053,macro OvR AUROC,0.8846499736443413,0.8846499736443413,0.0,0.7302919546340598,0.7617845117845118,0.01041666666666674,macro OvR AUROC,0.7874558591232881,0.7999922011224297,-0.012536341999141665,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,rush,high,legacy_zero_truncated,fixed_run_1,1.0,49.0,57,0.14035087719298245,macro OvR AUROC,0.8846499736443413,0.8715357567846047,0.013114216859736572,0.7302919546340598,0.743830852383484,0.01041666666666674,,,,,,False,complete,
AMP-AD,boruta_rf,rush,high,legacy_zero_truncated,legacy_top_three_medoid,2.0,48.0,57,0.1578947368421053,macro OvR AUROC,0.8846499736443413,0.8846499736443413,0.0,0.7302919546340598,0.7617845117845118,0.01041666666666674,macro OvR AUROC,0.7874558591232881,0.7999922011224297,-0.012536341999141665,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,rush,high,legacy_zero_truncated,all_run_medoid,2.0,48.0,57,0.1578947368421053,macro OvR AUROC,0.8846499736443413,0.8846499736443413,0.0,0.7302919546340598,0.7617845117845118,0.01041666666666674,macro OvR AUROC,0.7874558591232881,0.7999922011224297,-0.012536341999141665,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,rush,high,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,2.0,48.0,57,0.1578947368421053,macro OvR AUROC,0.8846499736443413,0.8846499736443413,0.0,0.7302919546340598,0.7617845117845118,0.01041666666666674,macro OvR AUROC,0.7874558591232881,0.7999922011224297,-0.012536341999141665,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,rush,high,legacy_zero_truncated,Direct,,57.0,57,0.0,macro OvR AUROC,0.8846499736443413,,,,,,macro OvR AUROC,0.7999922011224297,0.7999922011224297,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,boruta_rf,rush,high,legacy_zero_truncated,RFECV-only,,49.0,57,0.14035087719298245,macro OvR AUROC,0.8846499736443413,,,,,,macro OvR AUROC,0.792745881561487,0.7999922011224297,-0.007246319560942793,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,boruta_rf,rush,low,legacy_zero_truncated,highest_development_cv_run,1.0,13.0,57,0.7719298245614035,macro OvR AUROC,0.8765536218536731,0.8765536218536731,0.0,0.19587546320955934,0.23780331510594668,-0.02120974076983506,macro OvR AUROC,0.7714802569832172,0.7999922011224297,-0.02851194413921254,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,rush,low,legacy_zero_truncated,fixed_run_1,1.0,13.0,57,0.7719298245614035,macro OvR AUROC,0.8765536218536731,0.8765536218536731,0.0,0.19587546320955934,0.23780331510594668,-0.02120974076983506,macro OvR AUROC,0.7714802569832172,0.7999922011224297,-0.02851194413921254,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,rush,low,legacy_zero_truncated,legacy_top_three_medoid,1.0,13.0,57,0.7719298245614035,macro OvR AUROC,0.8765536218536731,0.8765536218536731,0.0,0.19587546320955934,0.23780331510594668,-0.02120974076983506,macro OvR AUROC,0.7714802569832172,0.7999922011224297,-0.02851194413921254,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,rush,low,legacy_zero_truncated,all_run_medoid,5.0,13.0,57,0.7719298245614035,macro OvR AUROC,0.8765536218536731,0.8591275753152994,0.017426046538373763,0.19587546320955934,0.2509373730769612,-0.02120974076983506,,,,,,False,complete,
AMP-AD,boruta_rf,rush,low,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,1.0,13.0,57,0.7719298245614035,macro OvR AUROC,0.8765536218536731,0.8765536218536731,0.0,0.19587546320955934,0.23780331510594668,-0.02120974076983506,macro OvR AUROC,0.7714802569832172,0.7999922011224297,-0.02851194413921254,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,rush,low,legacy_zero_truncated,Direct,,57.0,57,0.0,macro OvR AUROC,0.8765536218536731,,,,,,macro OvR AUROC,0.7999922011224297,0.7999922011224297,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,boruta_rf,rush,low,legacy_zero_truncated,RFECV-only,,12.0,57,0.7894736842105263,macro OvR AUROC,0.8765536218536731,,,,,,macro OvR AUROC,0.8071855326264498,0.7999922011224297,0.007193331504020017,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,boruta_rf,rush,reference,legacy_zero_truncated,highest_development_cv_run,3.0,23.0,57,0.5964912280701755,macro OvR AUROC,0.8852293831076473,0.8852293831076473,0.0,0.31729858200446437,0.2809172809172809,0.049689440993788914,,,,,,False,complete,
AMP-AD,boruta_rf,rush,reference,legacy_zero_truncated,fixed_run_1,1.0,23.0,57,0.5964912280701755,macro OvR AUROC,0.8852293831076473,0.8739267379374904,0.011302645170156889,0.31729858200446437,0.2879349938173468,0.049689440993788914,,,,,,False,complete,
AMP-AD,boruta_rf,rush,reference,legacy_zero_truncated,legacy_top_three_medoid,4.0,23.0,57,0.5964912280701755,macro OvR AUROC,0.8852293831076473,0.875551556004065,0.009677827103582337,0.31729858200446437,0.37344028520499106,0.049689440993788914,macro OvR AUROC,0.7913244237336766,0.7999922011224297,-0.008667777388753128,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,rush,reference,legacy_zero_truncated,all_run_medoid,4.0,23.0,57,0.5964912280701755,macro OvR AUROC,0.8852293831076473,0.875551556004065,0.009677827103582337,0.31729858200446437,0.37344028520499106,0.049689440993788914,macro OvR AUROC,0.7913244237336766,0.7999922011224297,-0.008667777388753128,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,rush,reference,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,3.0,23.0,57,0.5964912280701755,macro OvR AUROC,0.8852293831076473,0.8852293831076473,0.0,0.31729858200446437,0.2809172809172809,0.049689440993788914,,,,,,False,complete,
AMP-AD,boruta_rf,rush,reference,legacy_zero_truncated,Direct,,57.0,57,0.0,macro OvR AUROC,0.8852293831076473,,,,,,macro OvR AUROC,0.7999922011224297,0.7999922011224297,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,boruta_rf,rush,reference,legacy_zero_truncated,RFECV-only,,23.0,57,0.5964912280701755,macro OvR AUROC,0.8852293831076473,,,,,,macro OvR AUROC,0.7951544139441947,0.7999922011224297,-0.00483778717823502,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,highest_development_cv_run,1.0,32.0,52,0.3846153846153846,macro OvR AUROC,0.8757680306670835,0.8757680306670835,0.0,0.5011047030302745,0.5344299489506523,0.07118055555555536,macro OvR AUROC,0.7756249794568388,0.7915665923689003,-0.01594161291206142,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,fixed_run_1,1.0,32.0,52,0.3846153846153846,macro OvR AUROC,0.8757680306670835,0.8757680306670835,0.0,0.5011047030302745,0.5344299489506523,0.07118055555555536,macro OvR AUROC,0.7756249794568388,0.7915665923689003,-0.01594161291206142,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,legacy_top_three_medoid,1.0,32.0,52,0.3846153846153846,macro OvR AUROC,0.8757680306670835,0.8757680306670835,0.0,0.5011047030302745,0.5344299489506523,0.07118055555555536,macro OvR AUROC,0.7756249794568388,0.7915665923689003,-0.01594161291206142,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,all_run_medoid,1.0,32.0,52,0.3846153846153846,macro OvR AUROC,0.8757680306670835,0.8757680306670835,0.0,0.5011047030302745,0.5344299489506523,0.07118055555555536,macro OvR AUROC,0.7756249794568388,0.7915665923689003,-0.01594161291206142,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,1.0,32.0,52,0.3846153846153846,macro OvR AUROC,0.8757680306670835,0.8757680306670835,0.0,0.5011047030302745,0.5344299489506523,0.07118055555555536,macro OvR AUROC,0.7756249794568388,0.7915665923689003,-0.01594161291206142,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,Direct,,52.0,52,0.0,macro OvR AUROC,0.8757680306670835,,,,,,macro OvR AUROC,0.7915665923689003,0.7915665923689003,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,RFECV-only,,32.0,52,0.3846153846153846,macro OvR AUROC,0.8757680306670835,,,,,,macro OvR AUROC,0.7938143257734501,0.7915665923689003,0.0022477334045498676,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,highest_development_cv_run,2.0,12.0,52,0.7692307692307692,macro OvR AUROC,0.8632976375438399,0.8632976375438399,0.0,0.14541239462292094,0.20473057644110276,-0.12200588317691552,macro OvR AUROC,0.7836571089609269,0.7915665923689003,-0.007909483407973372,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,fixed_run_1,1.0,13.0,52,0.75,macro OvR AUROC,0.8632976375438399,0.8530565777070468,0.010241059836793132,0.14541239462292094,0.13230519480519481,-0.12200588317691552,,,,,,False,complete,
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,legacy_top_three_medoid,2.0,12.0,52,0.7692307692307692,macro OvR AUROC,0.8632976375438399,0.8632976375438399,0.0,0.14541239462292094,0.20473057644110276,-0.12200588317691552,macro OvR AUROC,0.7836571089609269,0.7915665923689003,-0.007909483407973372,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,all_run_medoid,2.0,12.0,52,0.7692307692307692,macro OvR AUROC,0.8632976375438399,0.8632976375438399,0.0,0.14541239462292094,0.20473057644110276,-0.12200588317691552,macro OvR AUROC,0.7836571089609269,0.7915665923689003,-0.007909483407973372,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,2.0,12.0,52,0.7692307692307692,macro OvR AUROC,0.8632976375438399,0.8632976375438399,0.0,0.14541239462292094,0.20473057644110276,-0.12200588317691552,macro OvR AUROC,0.7836571089609269,0.7915665923689003,-0.007909483407973372,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,Direct,,52.0,52,0.0,macro OvR AUROC,0.8632976375438399,,,,,,macro OvR AUROC,0.7915665923689003,0.7915665923689003,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,RFECV-only,,10.0,52,0.8076923076923077,macro OvR AUROC,0.8632976375438399,,,,,,macro OvR AUROC,0.7842428030458661,0.7915665923689003,-0.0073237893230341244,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,svm_l1,emory,reference,legacy_zero_truncated,highest_development_cv_run,2.0,19.0,52,0.6346153846153846,macro OvR AUROC,0.8662959276171168,0.8662959276171168,0.0,0.3194599472130062,0.3134758785481811,0.02894736842105261,,,,,,False,complete,
AMP-AD,svm_l1,emory,reference,legacy_zero_truncated,fixed_run_1,1.0,19.0,52,0.6346153846153846,macro OvR AUROC,0.8662959276171168,0.8526707400842547,0.013625187532862126,0.3194599472130062,0.27290182935344226,0.02894736842105261,,,,,,False,complete,
AMP-AD,svm_l1,emory,reference,legacy_zero_truncated,legacy_top_three_medoid,5.0,19.0,52,0.6346153846153846,macro OvR AUROC,0.8662959276171168,0.8629304181159428,0.00336550950117398,0.3194599472130062,0.33086820586820587,0.02894736842105261,macro OvR AUROC,0.8433420093950724,0.7915665923689003,0.051775417026172166,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,emory,reference,legacy_zero_truncated,all_run_medoid,3.0,19.0,52,0.6346153846153846,macro OvR AUROC,0.8662959276171168,0.8499106996255754,0.016385227991541407,0.3194599472130062,0.3463099799306696,0.02894736842105261,,,,,,False,complete,
AMP-AD,svm_l1,emory,reference,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,2.0,19.0,52,0.6346153846153846,macro OvR AUROC,0.8662959276171168,0.8662959276171168,0.0,0.3194599472130062,0.3134758785481811,0.02894736842105261,,,,,,False,complete,
AMP-AD,svm_l1,emory,reference,legacy_zero_truncated,Direct,,52.0,52,0.0,macro OvR AUROC,0.8662959276171168,,,,,,macro OvR AUROC,0.7915665923689003,0.7915665923689003,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,svm_l1,emory,reference,legacy_zero_truncated,RFECV-only,,19.0,52,0.6346153846153846,macro OvR AUROC,0.8662959276171168,,,,,,macro OvR AUROC,0.7807997777914731,0.7915665923689003,-0.01076681457742712,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,svm_l1,mayo,high,legacy_zero_truncated,highest_development_cv_run,2.0,37.0,120,0.6916666666666667,macro OvR AUROC,0.8890474423133169,0.8890474423133169,0.0,0.20942894615935917,0.2075268817204301,-0.04444901034175763,,,,,,False,complete,
AMP-AD,svm_l1,mayo,high,legacy_zero_truncated,fixed_run_1,1.0,38.0,120,0.6833333333333333,macro OvR AUROC,0.8890474423133169,0.8835940209799544,0.005453421333362463,0.20942894615935917,0.23513531984691088,-0.04444901034175763,,,,,,False,complete,
AMP-AD,svm_l1,mayo,high,legacy_zero_truncated,legacy_top_three_medoid,3.0,37.0,120,0.6916666666666667,macro OvR AUROC,0.8890474423133169,0.8876237127978086,0.0014237295155082874,0.20942894615935917,0.23334005918751682,-0.04444901034175763,macro OvR AUROC,0.8434617642363688,0.8454536724310749,-0.0019919081947061823,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,mayo,high,legacy_zero_truncated,all_run_medoid,1.0,38.0,120,0.6833333333333333,macro OvR AUROC,0.8890474423133169,0.8835940209799544,0.005453421333362463,0.20942894615935917,0.23513531984691088,-0.04444901034175763,,,,,,False,complete,
AMP-AD,svm_l1,mayo,high,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,3.0,37.0,120,0.6916666666666667,macro OvR AUROC,0.8890474423133169,0.8876237127978086,0.0014237295155082874,0.20942894615935917,0.23334005918751682,-0.04444901034175763,macro OvR AUROC,0.8434617642363688,0.8454536724310749,-0.0019919081947061823,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,mayo,high,legacy_zero_truncated,Direct,,120.0,120,0.0,macro OvR AUROC,0.8890474423133169,,,,,,macro OvR AUROC,0.8454536724310749,0.8454536724310749,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,svm_l1,mayo,high,legacy_zero_truncated,RFECV-only,,37.0,120,0.6916666666666667,macro OvR AUROC,0.8890474423133169,,,,,,macro OvR AUROC,0.8484859768726588,0.8454536724310749,0.0030323044415838663,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,svm_l1,mayo,low,legacy_zero_truncated,highest_development_cv_run,5.0,26.0,120,0.7833333333333333,macro OvR AUROC,0.8803417953413748,0.8803417953413748,0.0,0.12219030365769497,0.12561464803312627,-0.12416195265032459,macro OvR AUROC,0.8261542019683757,0.8454536724310749,-0.019299470462699198,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,mayo,low,legacy_zero_truncated,fixed_run_1,1.0,28.0,120,0.7666666666666666,macro OvR AUROC,0.8803417953413748,0.8681868644391774,0.012154930902197436,0.12219030365769497,0.1267361111111111,-0.12416195265032459,,,,,,False,complete,
AMP-AD,svm_l1,mayo,low,legacy_zero_truncated,legacy_top_three_medoid,5.0,26.0,120,0.7833333333333333,macro OvR AUROC,0.8803417953413748,0.8803417953413748,0.0,0.12219030365769497,0.12561464803312627,-0.12416195265032459,macro OvR AUROC,0.8261542019683757,0.8454536724310749,-0.019299470462699198,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,mayo,low,legacy_zero_truncated,all_run_medoid,4.0,27.0,120,0.775,macro OvR AUROC,0.8803417953413748,0.8656340494030779,0.014707745938296934,0.12219030365769497,0.13020833333333331,-0.12416195265032459,,,,,,False,complete,
